number,tot_value,auto_value,teleop_value,endgame_value
27262,39.594533853417765,6.1042568688753684,33.4902769845424,9.119449569007154
27373,25.063321589053828,5.457998520533306,19.605323068520512,8.55087152197391
27375,11.466115969100866,0.5982811783515182,10.867834790749345,0.004701023600533261
27574,47.51669427600161,11.573954600806287,35.94273967519534,10.58631332475384
28299,9.201499708026185,5.889365449131019,3.3121342588951634,3.7347373447531527
29081,6.490087205167839,3.8417183656684832,2.6483688394993568,3.2797813328456025
30070,59.64260507057732,13.876014133808189,50.86349609633504,12.205854462286162
30405,58.11300876123033,26.079127403078285,41.87963778859298,9.57306943619539
30781,55.90581947112139,12.768919396831283,43.31403569086368,7.180979265726612
31041,14.915905113311133,4.848445902086553,10.067459211224584,5.228159873708005
31243,30.955507255493643,7.52714805536763,23.81052507866347,8.13066190509133
31534,22.866129433151695,6.43460496961699,16.4315244635347,5.924497519687967
31784,51.244027661831296,9.99468117151738,41.249346490313926,6.304444125777073
32134,2.4085102100776767,2.7364321725843506,-0.3279219625066738,4.298387700491372
32323,26.497912241194946,14.355911767667816,12.142000473527117,7.140161957155613
32401,2.412474522644157,0.5388518839917386,1.8736226386524217,2.8256224656878715
32741,16.926676332580847,1.6514407142325567,15.275235618348294,5.140653459177219
32919,12.987325904819235,1.0622146555137109,11.925111249305527,5.2868821819306415
32920,46.10327308591172,14.480242144234806,31.623030941676884,5.926841953842097
33660,40.22174641277582,11.169752174935534,37.88922381015892,8.376205391357674
99999,59.93392356576839,8.484126678709288,51.449796887059094,4.6054471057049575
14391,34.73760775862074,6.78125000000001,27.95635775862072,7.268318965517252
15932,27.634159482758648,9.608836206896555,18.02532327586209,5.371767241379317
16041,30.09955357142858,7.631250000000003,22.46830357142857,5.513392857142857
16052,44.971784980152094,14.5527198196113,30.419065160540793,5.680603688265467
16053,28.863095238095234,6.189285714285714,22.673809523809513,3.586309523809524
16054,27.166666666666607,3.9583333333333117,23.208333333333286,5.208333333333325
16055,57.16666666666667,23.638888888888896,33.52777777777777,5.208333333333334
16056,20.333333333333286,-0.4583333333333415,20.79166666666663,4.583333333333324
16058,30.53406339201389,1.999436539012511,28.534626853001384,4.502880972845635
16062,16.230803571428606,3.243750000000004,12.987053571428598,4.575892857142863
16063,30.40581005527478,9.522532367538549,20.88327768773623,8.115315227970108
16786,47.565193965517274,9.953663793103454,37.611530172413815,7.268318965517249
17728,96.70833333333331,31.666666666666664,65.04166666666664,6.874999999999997
17729,22.833333333333353,7.472222222222226,15.361111111111118,1.4583333333333333
17730,54.29166666666665,21.999999999999996,32.29166666666665,7.499999999999999
17792,87.8333333333333,27.472222222222214,60.361111111111114,7.708333333333331
17799,15.608273644669415,4.377480660872891,11.230792983796526,5.627853118135806
17801,31.499999999999968,1.3749999999999887,30.124999999999986,2.91666666666666
17893,9.265931302327058,-1.5414382580460335,10.80736956037309,2.9251504154331
18066,43.99069754746838,9.369383223220828,34.62131432424756,5.501311162301236
18613,43.95121894592035,12.459927204014962,31.491291741905382,5.366026404395018
19192,21.904761904761937,3.475000000000005,18.429761904761925,6.502976190476199
19193,22.168200800621687,7.874497385457743,14.293703415163947,8.362412423963969
19194,10.985557650964552,3.120102360442949,7.865455290521599,4.396210903772401
20858,38.101391079262555,7.4256550165617154,30.675736062700842,7.94871042270003
21036,82.04166666666654,10.708333333333302,71.33333333333324,6.458333333333316
21069,78.20833333333326,16.16666666666665,62.04166666666661,9.374999999999995
21081,13.565457059410365,4.368478266818836,9.196978792591525,7.427188875915921
21083,30.49999999999997,10.222222222222213,20.277777777777757,5.833333333333329
21084,23.909312643100645,3.9127336793735084,19.996578963727142,7.479101544840469
21085,39.15937866154186,9.884936348531419,29.27444231301043,4.160845285431946
21086,14.291666666666664,-0.3333333333333349,14.624999999999996,7.499999999999998
21178,16.724578782098448,0.1061319447968847,16.618446837301562,4.556648085095405
21222,33.8923954689355,7.233614947327869,26.658780521607618,1.9219036311256281
21342,20.487946428571476,4.443750000000011,16.044196428571475,8.861607142857157
22374,31.11338038674376,3.624682296948591,27.48869808979517,4.333342085948863
22660,45.45901166183858,19.339919778435696,26.119091883402888,5.363687008563341
22708,73.49999999999999,18.722222222222218,54.777777777777764,10.83333333333333
22936,8.767835220622157,-0.06229581541908049,8.830131036041236,9.368424468610854
23055,76.14472633882949,24.612334528486333,51.53239181034317,6.33486252409874
23061,2.2738095238095415,1.6071428571428663,0.6666666666666732,3.1547619047619033
23069,69.28024693317639,16.77696205546086,52.50328487771557,5.152822381484752
23072,18.690476190476215,4.082142857142858,14.608333333333356,6.056547619047626
23073,17.624999999999982,5.166666666666664,12.458333333333321,5.416666666666663
23311,26.29374671590099,2.512715267989775,23.78103144791121,6.774324116744163
23500,3.184523809523826,-0.4892857142857119,3.6738095238095374,4.568452380952382
23501,18.874999999999904,6.374999999999973,12.499999999999929,7.291666666666661
23502,55.08333333333344,17.91666666666669,37.16666666666675,3.1250000000000107
23504,95.02723288659683,22.846423455257376,72.18080943133947,6.2004902428930695
24527,55.74428934196728,6.0162308096182135,49.7280585323491,5.754152216344618
24531,22.800662613508898,3.306173048178498,19.494489565330394,5.371945581523191
24555,19.40761301936977,2.358560650079208,17.049052369290553,5.082006079346605
24557,81.78113658586956,24.652662899697138,57.128473686172434,6.265641994512857
24645,48.622241989422136,11.037817308364236,37.584424681057904,3.1114345267154704
24823,28.57314781527879,12.947489889746995,15.625657925531796,4.406336934328954
25706,58.18853160115885,17.237208581071776,40.95132302008709,8.069246277054035
26059,28.496228448275897,2.7467672413793176,25.749461206896584,5.371767241379317
26303,14.303509162873095,9.359936968770885,4.9435721941022095,3.250039792442615
26456,61.18268588002793,15.713018929373584,45.46966695065436,6.162142071203932
26484,13.31942785896778,-0.5399316217902954,13.859359480758078,6.429028268859474
26940,20.175575902983052,7.20151205485946,12.974063848123587,6.2498135234093555
26956,15.898809523809541,4.939285714285715,10.959523809523827,5.639880952380955
26960,97.73679669576002,24.680204286230538,73.05659240952949,7.990327060029102
26963,68.49999999999986,15.624999999999964,52.87499999999989,6.041666666666651
26969,17.631834005284652,2.3358066595300695,15.296027345754577,4.268612794445241
26970,41.000000000000014,16.29166666666667,24.708333333333346,7.500000000000002
26976,11.280488839310117,5.385144340226425,5.895344499083689,1.5485249102699248
26977,30.765791730649056,4.362834018552745,26.40295771209632,6.520094048118945
26978,27.82855620631739,3.7902058596428714,24.03835034667452,4.824848751502894
26979,16.412130385536553,1.408464896409354,15.003665489127206,3.9483102913800097
27094,23.131660989611653,4.621058160634163,18.51060282897749,4.615493585458264
27184,58.270520493848466,16.9007716314088,41.369748862439664,6.036260236932275
27390,37.833333333333385,11.12500000000001,26.708333333333368,7.500000000000011
27391,43.95833333333329,14.499999999999998,29.45833333333331,7.0833333333333295
28782,12.792800997445239,1.502570937173116,11.290230060272123,6.599360423596752
30328,7.658995152379639,2.9405805515452297,4.718414600834411,1.5426834273863297
30527,32.51439573720527,3.073684001576606,29.440711735628657,8.066387580806223
30540,23.166666666666632,1.6388888888888804,21.527777777777757,8.958333333333336
30560,37.37994893223185,10.231997411619846,27.147951520612004,6.056456471174785
30575,7.320162977239525,-0.9552297347025251,8.275392711942049,2.359159524371696
30666,22.967285212317336,10.195562371572858,12.771722840744463,5.204101882213898
30764,9.573899871989864,-0.8653139244037007,10.439213796393565,3.3779794744579186
31146,22.083333333333307,2.4166666666666625,19.66666666666665,5.624999999999996
31168,18.644169611307532,3.0643109540636377,15.5798586572439,1.1386925795053124
31200,26.556696428571467,3.4312500000000052,23.125446428571458,4.7991071428571495
31211,21.324102201962646,-0.8826793258922245,22.20678152785486,4.319719540319889
31258,39.08243534482762,5.815732758620696,33.26670258620693,6.751077586206902
31442,24.938022032435157,2.8650138080420686,22.07300822439309,6.059062438235534
31445,51.471023673850496,15.231811670327568,36.23921200352294,4.800623945500268
31460,24.220498117009168,2.5888986202054314,21.63159949680374,10.408395801846993
31578,23.312417341275058,8.191376851863271,15.12104048941179,4.339332403541559
31613,36.22178067914992,-0.2295935427994915,36.45137422194942,5.8972933058895425
31638,40.14406853283738,9.47106028333955,30.673008249497837,4.911162190532818
31692,31.644703856852576,7.901809965677527,23.742893891175044,8.672280360799647
31737,13.79661548944124,-0.34709307460863525,14.143708564049872,4.807026759002362
31856,12.633125330147031,7.38491469259215,5.248210637554882,4.0800250949186605
31858,38.75839771227839,4.325693485722263,34.432704226556126,5.868344849101522
31879,16.766619171058466,3.6237989334397014,13.142820237618757,5.745693375319874
31888,36.54365052611791,9.885268375837889,26.65838215028001,5.691799285996789
31949,16.278612494095302,4.178455419994912,12.100157074100386,6.236202336846999
32029,13.402313198129237,5.237502417095722,8.164810781033516,1.503991961295192
32431,44.21049233454585,6.007891664051222,38.202600670494625,11.400852900213252
32510,38.12046745303625,12.522608125819133,25.59785932721713,4.236020096111842
32576,17.976190476190496,4.367857142857144,13.608333333333354,4.985119047619054
32577,34.76190476190476,-1.5249999999999957,36.28690476190475,8.288690476190476
32578,19.720238095238102,2.760714285714287,16.959523809523812,5.372023809523811
32795,16.638932694185936,6.296650043533598,10.342282650652335,5.020878538826896
49,124.97968337827909,36.63914401726991,93.24685362128103,11.257476780904039
4169,24.80115823360628,9.16676289453426,15.634395339072023,3.617730422002941
5009,66.08006083255707,23.551083579925212,48.90000000000002,10.468670790941113
5477,76.51440705968722,29.94671009310395,46.56769696658329,8.370752610780064
7277,25.313602853240184,9.018126502875411,16.295476350364787,4.065050529740073
8400,56.80089188047848,22.00225606760932,34.79863581286917,9.782108022521099
8641,35.76884742461774,16.414855701364278,19.353991723253454,6.001978699740487
10015,62.45155677655685,14.688598901098917,47.76295787545791,10.23328754578755
10984,33.70779395658498,6.631161070279992,27.076632886304985,10.634859323343184
11172,99.4087574669941,42.77446465887612,64.41571241154105,7.507424336294277
12094,19.511245886016088,3.0906438858325744,16.420602000183514,6.9188433738650925
12096,84.65648962316692,35.027761274442796,65.63153989821016,11.450263261780117
12513,5.871999266682393,3.1622130250067193,2.709786241675676,4.923616678259441
13898,-3.5602181709373935,-1.1129892150442977,-2.447228955893097,3.5414474910992837
14021,42.295625022933265,7.482304677224034,36.364546759993075,7.1848361504061895
14023,54.50146856838947,13.029801971971679,41.47166659641779,11.850549360939874
14179,80.77899645540397,35.35879434374289,56.07386681481969,8.824626730134685
14363,40.82584049306923,13.268167935382012,27.557672557687216,6.9219716037584424
14718,6.647207923711731,-0.49684170356332724,7.144049627275057,7.393529460231831
15254,11.706052048274751,1.81259431404217,9.917261993615902,3.967463865932582
16093,125.53274792135376,29.317817635710718,96.21493028564298,9.634875802043434
16205,77.44970185084802,25.911111293496642,53.596414466042006,13.783009370401912
16448,78.438801320332,27.328057923468727,51.11074339686329,11.026184117706725
16596,36.0833333333333,3.440378146756207,33.37499999999997,4.6616617616428115
16871,20.98443681869925,5.0426704179706325,15.941766400728614,5.987526384699047
16932,34.69510499899195,10.09190038094632,25.45353162628478,6.6137481207563935
17097,36.24881149231457,14.7143341937864,21.534477298528163,7.1937749252403815
17218,24.563685385093734,3.614024190763294,21.250000000000092,14.10714285714289
18119,40.07082155402633,12.057606477724766,30.28910294214901,5.55986234992613
18227,67.45013833870092,17.32425030611301,52.89378516443164,6.089470053239919
18444,40.95109231151076,11.100544065432912,29.85054824607787,9.583333333333336
18450,27.008616390241833,5.417595687560351,21.591020702681476,8.51342064817656
18634,35.2836935875805,10.404212693258632,27.35957206556506,6.352794490603677
20125,76.0937893954079,26.618795015039186,49.47499438036869,4.904466303759594
20168,20.681266612358463,6.192352676057937,14.488913936300529,5.0000000000000036
20176,21.04909062918746,0.5268964739656267,20.522194155221836,6.839575410127539
20190,14.262150119535765,4.148039802844691,10.11411031669107,3.8827944572748336
20718,17.694048726057186,6.456168635283143,13.69345790744973,8.963222602490376
20802,21.294014473024635,5.141982592725514,16.15203188029912,7.092322720230653
21339,41.9445551324522,0.8873882968062781,41.05716683564592,8.380331679568823
21395,29.92714309803839,8.19872821799307,21.728414880045325,10.646160115049755
21579,30.87028013206906,4.8006316890579175,27.1660184809125,4.705562138368355
21594,28.86498775563567,-0.6839461306793285,29.54893388631499,7.719442078805773
21595,35.48711304083848,11.152854695808333,24.33425834503014,6.3702676262568385
22029,61.166666666666664,10.76791407103072,50.541666666666664,8.958333333333332
22092,54.457339542698634,21.229500654378697,33.227838888319944,10.179125319595432
22188,16.7740672283067,4.358413676851792,12.415653551454902,1.6730488009706401
22212,18.265418540409982,-0.15851413059033387,18.42393267100032,9.920312967532395
22315,3.066394476992558,-0.5226917722973624,3.589086249289921,3.9542474165109214
22459,4.49438379172791,-1.4997113163972249,5.994095108125134,7.345176606079999
22460,18.087042480229556,3.59132024634334,14.495722233886214,6.407988662607604
22471,68.56490911556833,23.650887187637025,44.914021927931294,6.918276530470625
22531,9.453488352308625,2.0063283015104143,8.677317312742174,5.568292359974095
23277,3.6107257620371254,1.3150243496285756,2.295701412408549,3.5461309459277803
23278,-2.004290998660018,1.0446068716690018,-3.048897870329019,-1.0513358687591943
23468,47.99179235855798,19.357825766521497,28.633966592036508,10.011882895449796
23684,38.291666666666664,4.279709616665623,34.5,8.311204191314943
23695,41.26936090447166,7.610491110901528,33.658869793570126,9.619430510721806
24124,52.474999999999945,17.573173438189635,43.53333333333329,9.54166666666666
24135,58.05313920292718,27.801331240922984,30.251807962004204,7.954441391941401
24221,12.390018315018356,2.7289835164835288,9.661034798534827,7.6467490842490875
24222,8.326109699496763,2.54168370136629,8.431160176559164,7.21173051364174
24226,30.244070876283086,3.328513133187916,26.91555774309517,7.094048543141996
24239,34.4793162849313,2.3092534934085966,32.1700627915227,6.363279878840998
24492,49.215409881817344,15.72499999999998,37.10777953033738,6.131618655309786
24541,23.100250444792376,9.940629360604767,13.159621084187602,9.633529487186427
24701,44.161007734006674,22.266334393931885,21.89467334007478,4.616050808314082
24791,28.02719781191416,6.984461024722053,21.042736787192098,10.07135716711672
25646,20.786203861993844,7.936549498180372,12.849654363813467,9.117356830793634
25702,24.423826653508595,1.4201675671267062,24.46989887413913,6.840395165483498
25731,22.586766478625428,7.003935682079634,15.582830796545792,7.397331419102384
25929,7.370238095238128,1.3267857142857256,6.043452380952401,5.119251415013642
26032,9.087975953171291,1.2664222458208207,12.190531849510547,5.2616142693128864
26089,79.32741680168881,32.3054352887778,47.78158239896876,6.960990898663365
26101,11.39484813722922,1.2363686224809294,10.158479514748297,8.269533358369092
26138,7.152291453675341,1.362825091376823,6.888361931302367,4.525728049177045
26145,37.27499999999998,16.608333333333327,26.544607500822472,9.64285714285715
26447,8.389999522981443,2.0810489204202973,6.308950602561146,2.483642600358193
26704,20.482411109531792,3.208333333333339,20.677607705811145,6.666666666666672
27015,26.683358645575467,6.569705589554169,20.113653056021292,7.412442617984748
27105,38.5181552676318,9.630192753373722,28.887962514258085,6.460069116035903
27272,55.13849271420209,17.120257533437627,38.018235180764464,4.11927655677656
27273,13.990384615384658,2.1586538461538542,11.831730769230798,5.306089743589752
27361,62.176503302225704,17.187377708292782,44.98912559393293,10.208333333333336
27622,33.595405556721964,7.7822844495766015,25.813121107145367,7.472745436083506
27819,18.395765180362343,2.7682774647438873,16.2025004880447,7.6931603879762465
27820,17.048021603549305,4.416390241831939,14.030207643809764,6.550478483636971
27821,11.99823321554769,0.2617463456071476,13.15689045936395,6.028268551236747
27822,16.083282575153877,3.5170400661490477,12.56624250900482,7.827489610772985
27930,8.762072223388621,2.657284449576599,6.415777806818272,4.957365825432427
27953,15.659615384615398,3.9757018161314175,13.893269230769242,5.152243589743594
28051,15.798733082078872,4.587807929176295,11.226728271298914,4.455525229197294
28183,9.328809950586331,1.31663592503366,8.582888844988778,5.497605120237857
30333,12.05837297646563,0.43404047719200933,11.624332499273617,3.321520258110394
30520,13.152478390401853,7.9918154418737375,12.570225552238993,4.805794044681529
30568,15.947394548695652,4.1968648187266835,11.750529729968973,3.7622826186950897
30572,44.45577907570576,7.983470971275025,39.84822554531213,6.026016326488097
30580,50.32919414218239,18.719350407641468,31.609843734540945,8.971996236888554
30645,37.12500000000003,5.883484971765167,36.500000000000014,11.77339943012436
30655,7.097283720897938,2.0799259929500473,6.5303085169904085,6.01480804145103
30816,5.617167513528262,1.4307963347205543,4.186371178807704,4.196396466760209
30824,9.887524258309002,7.222926958467552,7.264534782000147,3.976121158416814
31154,28.213131738079483,7.273960739030023,22.836158490181038,3.7694205332773465
31169,2.0386406170962097,1.9983447408849395,0.04029587621127284,4.262439619617202
31663,87.78255256628198,30.91610616213004,56.866446404151944,5.843101411117202
32213,7.799338460940441,4.067241500084817,3.7320969608556247,5.887847450600114
32808,33.27499999999997,8.141666666666662,25.133333333333308,2.541666666666658
33412,14.239521645345356,4.803086635896568,15.313188682558497,5.642298679053933
33517,42.42499999999997,14.234798166587199,29.899999999999977,7.613542069804133
33521,5.021158251302802,2.594093406593407,5.264843468401697,3.9550162514726077
33522,34.17423305247297,10.103722352230609,26.92999084249081,4.013507326007322
33523,22.12884615384616,4.449754342698243,20.179807692307698,8.96955128205129
33605,28.503400954343167,2.04011788660534,26.46328306773783,6.739971900226272
417,59.45476936982672,18.590600608431284,45.10896543790751,10.12712953961569
13459,24.23931034345222,11.677257637170243,12.562052706281976,6.7691943702543895
14316,23.86639658550867,-0.5024781228219699,26.65039653779906,4.853474016253372
15639,30.715379611761946,5.530612163101408,26.667815379849777,12.769302253542975
16353,60.67634597373254,21.418593984525486,39.25775198920705,4.525693831740994
16503,3.88035265497723,0.5184684389548728,3.361884216022349,6.827153000211169
17453,8.489710997989771,-1.3098096291194503,9.79952062710922,6.85414691839954
18191,14.93226265530713,-1.3161357552158068,16.248398410522935,5.668958219403454
18502,47.77325176179046,3.348639484269312,48.292612096337024,15.818554944629446
18589,40.33973515062347,6.234608534035483,34.10512661658799,13.100751180980422
18799,24.907958091480705,2.2712222363032306,22.636735855177477,9.223327397249482
18840,50.7442735264937,19.490519013905015,31.253754512588685,7.929313551937948
18841,56.46317191004511,19.24360725000316,37.21956466004194,3.6210924268640876
19461,46.75993185162246,8.95217997366995,37.807751877952526,13.721830713234729
20025,72.73721199631453,1.9961713749436396,70.74104062137091,10.578965715685884
20174,26.36521335088677,7.716070037982823,25.956981336637526,10.279950437543555
20266,32.80402123464475,-0.20285758537907628,35.157857524204815,5.572201846532754
21603,21.762662274014147,7.373193948735944,14.3894683252782,5.500243803086256
22111,42.99697978781079,18.4034306512817,24.593549136529106,7.114755113302746
22263,8.339024571189256,1.191779446018249,7.147245125171005,5.253833511892225
22557,3.200522648697694,0.23840247607680753,2.962120172620895,4.527565152111671
22648,40.47172983940111,5.642927409736156,34.828802429664954,8.910400371718412
22817,58.34951628689463,28.433984091381156,29.91553219551349,8.066983561900313
22829,27.63820953562898,13.717760366218299,13.92044916941068,1.471693629465138
23430,34.48863874802868,9.43830134633073,25.050337401697945,7.025606995690071
23809,49.913807907330835,10.93812969016332,38.97567821716752,6.069249996063672
24232,7.459453910122294,1.24157825447224,9.016523973694461,1.0556846134318665
24414,6.327053446949718,2.686014094323549,10.438712152702086,5.910313524494329
24622,6.622613671182162,-0.42543824076655046,7.048051911948712,4.3396579123837205
25748,8.395319805371036,-2.7047134030407807,11.10003320841181,7.13167554242861
26025,87.7687670664464,31.51506731243492,56.2536997540115,14.335940525052322
26908,85.02468048398507,43.6508808469474,41.37379963703767,7.07065412737121
27560,44.126102095705065,12.233617627753125,31.892484467951956,4.577928855773211
28592,81.0224540525013,21.243807522283994,59.7786465302173,8.076488123578532
30210,66.99946901674629,20.024737833521815,46.9747311832245,3.0777570174425986
30522,50.61816516619779,14.150760935004891,39.908193293580084,10.0056539660126
30843,45.84248431812902,0.9250755053047424,44.91740881282428,18.867807635715945
32757,37.98004359412449,11.14716260316631,26.83288099095818,15.313208722468005
33588,49.22936755217086,10.164754214982253,39.0646133371886,7.509218654557844
3658,33.8451404655388,4.445309953642068,29.399830511896724,7.708333333333341
9999,77.14057238487824,11.799458842025196,66.37270861043467,6.371953863307702
10183,26.180704379866434,10.148597635035024,16.03210674483141,3.5177266190704266
11770,55.80242485488278,19.498022469160034,36.304402385722746,7.566985237624909
14270,175.99968721752893,37.8766485893148,146.9458406803767,7.31432944518918
14515,32.60338533765936,7.84846138347405,30.578695783876167,10.440188672936161
16415,20.67882829826298,3.5370112161631724,17.141817082099813,9.028968898226859
16417,106.30234863972025,35.89813976233953,70.40420887738073,9.562145245569791
16423,37.68279448782864,9.253292699726213,28.429501788102424,8.164460822889271
16424,36.20365252832883,6.6886113962844185,31.119379217225134,9.139502769987878
16449,32.32495049119014,6.894428792442388,25.43052169874776,6.420282027810262
16488,0.03478308489101389,-1.6989877562606441,1.7337708411516548,1.6803564438390035
18158,62.38885561917809,25.154380177714422,37.23447544146368,13.85187308532022
18433,64.48853863166246,21.581996344461402,42.90654228720107,9.03107525123055
18808,28.44068649088204,7.270398658044325,24.927576066750888,6.475046155670828
18809,82.14009011444024,21.922281743393288,60.21780837104697,5.187923607339132
18844,49.27657604111494,12.917023881108996,36.359552160005926,8.531071939946647
18846,50.69730419061326,20.623035440091183,30.074268750522073,5.528934848889577
19446,15.049167429513927,-1.271099648190612,16.320267077704543,4.797190859092791
19447,6.691445470347519,-1.063976028953407,7.755421499300921,5.09347420019204
19468,24.362584619790958,2.3953910030230947,23.443642040119485,3.008332574508411
19473,10.578706647698594,-3.192039282601968,13.770745930300563,6.058407884794739
19487,14.076165632216915,0.606020555693911,13.470145076523,1.7926309311967805
19490,23.299949695995544,6.680403287026753,16.619546408968787,4.454357176622896
19498,78.77029895698594,31.09622818016429,47.67407077682168,8.993067492892251
19500,65.38491584860681,23.737188559292267,41.64772728931453,5.643253666665916
19521,7.452363325297942,0.9475125539038872,6.504850771394057,4.703591196129074
19528,16.20022675045942,5.9771461489006645,11.33828029663102,5.865630474774021
19530,22.510664384050155,2.071544597593423,20.43911978645673,5.070922002547657
19836,101.36590423263809,38.41203014102772,66.68656626557878,8.80488865973804
20105,42.82572036930033,9.465271875909389,33.36044849339095,7.675775761749737
20261,59.11477065527125,18.16467507026719,40.95009558500405,9.29211255979998
20809,36.18025150347928,7.285552199003934,28.894699304475328,5.492566767293212
